2-D Table Const 17dB transmit antenna used by VOA                               
   2.  30.    .00 276.46    .00000    .00000
 1   .00    .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000   .000   .000   .000   .000   .000   .000   .000   .000   .000
            .000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
22   .00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
23   .00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
24   .00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
25   .00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
26   .00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
27   .00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
28   .00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
29   .00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
